id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,pymnt_plan,purpose
sdv-id-kFNRHb,19790.0,31736.0,32412.341437758467, 36 months,9.06,506.34,F,E3,6 years,RENT,55129.94,Not Verified,Charged Off,n,debt_consolidation
sdv-id-mfMgux,8238.0,2409.0,19479.29622917622, 36 months,19.28,163.37,E,B2,1 year,OWN,50689.98,Verified,Current,n,debt_consolidation
sdv-id-oNBfaq,17794.0,11596.0,19188.34753627229, 36 months,19.93,371.1,A,G2,10+ years,OWN,82295.02,Not Verified,Current,y,debt_consolidation
sdv-id-MDSFsg,9803.0,21453.0,5422.001516494708, 36 months,15.06,194.95,D,B5,7 years,MORTGAGE,121009.94,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-EztpKn,11129.0,1000.0,9074.497411238925, 36 months,30.97,329.69,C,C2,3 years,OWN,74533.38,Verified,Charged Off,n,debt_consolidation
sdv-id-gOvMdg,20182.0,14050.0,13353.820308614517, 60 months,27.56,347.86,E,B3,7 years,OWN,48669.26,Source Verified,Fully Paid,y,other
sdv-id-VaPUzL,14549.0,3041.0,11572.090948157696, 36 months,22.24,124.96,F,A5,9 years,RENT,33331.55,Verified,Late (16-30 days),n,debt_consolidation
sdv-id-ysgjRF,19492.0,13638.0,11250.459744520384, 36 months,15.24,501.26,G,B2,3 years,OWN,142298.13,Source Verified,Charged Off,n,credit_card
sdv-id-MKvOCq,18227.0,26193.0,12383.444350968472, 36 months,13.07,284.85,C,E3,10+ years,MORTGAGE,69827.34,Verified,Fully Paid,n,credit_card
sdv-id-Rjqybd,24947.0,1315.0,12849.341366049477, 36 months,12.05,291.85,D,B4,7 years,RENT,59696.19,Source Verified,Current,n,credit_card
sdv-id-PvmoBD,10644.0,14619.0,17444.15511706968, 36 months,9.57,403.97,C,B1,6 years,MORTGAGE,66656.57,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-wWVZkA,17308.0,13345.0,2131.1115093857306, 36 months,30.99,378.64,E,C5,2 years,MORTGAGE,42889.82,Source Verified,Current,n,debt_consolidation
sdv-id-HvgdIg,10873.0,1555.0,14139.528005346056, 36 months,18.56,1039.73,D,C5,6 years,ANY,65574.89,Source Verified,Charged Off,n,debt_consolidation
sdv-id-fENuJp,32580.0,13357.0,16676.437119916263, 36 months,21.38,258.71,D,A3,10+ years,RENT,273982.12,Verified,Fully Paid,n,debt_consolidation
sdv-id-KvvQDC,18878.0,24504.0,12200.433621369117, 36 months,30.99,348.55,A,B3,10+ years,OWN,21062.59,Source Verified,Fully Paid,n,other
sdv-id-VQrOqx,10630.0,14118.0,2626.1284171456496, 36 months,28.59,349.0,A,B2,6 years,OWN,38517.66,Source Verified,In Grace Period,n,educational
sdv-id-PkHuPt,2364.0,1502.0,35175.31193181143, 36 months,30.99,184.22,A,B2,10+ years,OWN,119935.79,Source Verified,Charged Off,n,credit_card
sdv-id-RNeoVQ,22987.0,29581.0,6993.182434562837, 60 months,22.54,77.15,D,A2,10+ years,MORTGAGE,48580.39,Not Verified,Fully Paid,n,other
sdv-id-LkArBZ,30307.0,13245.0,15301.974200264041, 60 months,16.81,412.55,A,A4,7 years,OWN,66592.58,Verified,Current,n,debt_consolidation
sdv-id-RAhqdR,18823.0,19199.0,15448.010765466888, 36 months,17.09,357.43,B,B4,6 years,OWN,60917.15,Verified,Current,n,other
sdv-id-XrjyoI,29180.0,14001.0,32903.65605352515, 36 months,12.08,1097.28,F,C2,2 years,OWN,90353.76,Not Verified,Fully Paid,n,wedding
sdv-id-MnbbDG,5747.0,27270.0,14586.662170350526, 36 months,29.09,392.58,D,E5,5 years,MORTGAGE,81157.73,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-DbzzFM,9840.0,2619.0,22728.564634588736, 36 months,30.99,595.11,D,F1,10+ years,RENT,72999.88,Verified,Charged Off,n,debt_consolidation
sdv-id-xmdzLc,8242.0,7374.0,10679.773016282645, 36 months,20.17,377.88,A,B4,10+ years,MORTGAGE,68565.58,Source Verified,Fully Paid,n,vacation
sdv-id-qvGiDI,6386.0,18231.0,15138.83600301731, 36 months,12.49,414.49,B,A3,7 years,MORTGAGE,37572.14,Verified,Fully Paid,n,debt_consolidation
sdv-id-pAWtQA,7688.0,24930.0,8684.330486478857, 36 months,21.06,359.3,C,B2,1 year,MORTGAGE,82966.52,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-JeRqEV,20320.0,9302.0,15691.249795924281, 60 months,21.13,165.77,A,A5,9 years,RENT,77977.76,Verified,Charged Off,n,debt_consolidation
sdv-id-nAvvOP,12586.0,7930.0,12034.314144990845, 36 months,17.33,271.52,B,D2,10+ years,MORTGAGE,30148.22,Not Verified,Current,n,debt_consolidation
sdv-id-OOERQk,4081.0,6602.0,15267.859529846319, 60 months,16.34,811.48,F,F4,7 years,MORTGAGE,91998.07,Not Verified,Current,n,debt_consolidation
sdv-id-phSSTH,13746.0,26004.0,36084.758269161364, 36 months,30.99,104.4,A,C5,10+ years,RENT,81221.77,Not Verified,Current,n,credit_card
sdv-id-ExUaCZ,6914.0,5598.0,15548.894169384119, 36 months,19.46,683.07,E,D2,5 years,MORTGAGE,33627.71,Source Verified,Current,n,debt_consolidation
sdv-id-ctyLgL,2593.0,24962.0,15714.550311376805, 60 months,10.95,209.52,C,A2,6 years,RENT,81688.96,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-LqnhPI,19848.0,4363.0,17606.90126510591, 36 months,22.1,410.17,B,C5,10+ years,MORTGAGE,67306.37,Not Verified,Charged Off,n,debt_consolidation
sdv-id-zqmRDq,8213.0,2384.0,17175.475947643725, 36 months,13.68,684.18,D,C2,1 year,MORTGAGE,42668.27,Source Verified,Current,n,debt_consolidation
sdv-id-ENSHUT,4515.0,13888.0,9048.17743693668, 36 months,17.72,566.14,B,A2,10+ years,OWN,11433.47,Verified,Fully Paid,n,car
sdv-id-TOQxGC,36917.0,1606.0,2437.2173017624755, 36 months,21.7,304.58,C,B2,4 years,OWN,53524.8,Not Verified,Fully Paid,n,credit_card
sdv-id-BgcBVl,21438.0,37895.0,12070.099821839534, 36 months,16.91,508.2,B,C2,7 years,MORTGAGE,55144.95,Not Verified,Fully Paid,n,other
sdv-id-iBgyNC,20911.0,16712.0,36018.18262791857, 36 months,14.54,1011.21,A,A5,10+ years,MORTGAGE,131293.23,Not Verified,Charged Off,n,credit_card
sdv-id-bTYPrb,11712.0,2454.0,15630.23523080004, 60 months,28.39,496.11,D,D2,2 years,MORTGAGE,86216.89,Not Verified,Fully Paid,n,major_purchase
sdv-id-UrEuYo,16013.0,1824.0,40000.0, 36 months,10.33,324.67,F,B1,1 year,MORTGAGE,59883.83,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-NclNCh,10568.0,17494.0,1187.2378165943546, 36 months,8.88,127.5,A,B1,2 years,OWN,46602.84,Source Verified,Charged Off,n,debt_consolidation
sdv-id-zgESco,17822.0,17361.0,19166.906349710876, 36 months,26.66,809.21,G,E2,4 years,MORTGAGE,28349.21,Not Verified,Fully Paid,n,home_improvement
sdv-id-QXlMPM,15141.0,5074.0,11775.115141703853, 60 months,21.22,462.63,C,C5,6 years,OWN,61244.09,Not Verified,Charged Off,n,debt_consolidation
sdv-id-vGxayB,18760.0,18489.0,12776.578019489989, 36 months,19.51,406.22,F,B2,6 years,MORTGAGE,254856.41,Not Verified,Fully Paid,n,home_improvement
sdv-id-MkynQM,3314.0,23960.0,31094.198286176274, 60 months,28.32,691.67,F,D1,10+ years,MORTGAGE,56734.86,Verified,Fully Paid,n,debt_consolidation
sdv-id-KEhRhj,20197.0,28795.0,16420.965283849608, 36 months,9.71,162.32,E,C5,10+ years,MORTGAGE,35790.1,Source Verified,Current,n,debt_consolidation
sdv-id-fXBGpJ,14858.0,23100.0,4546.180316016835, 36 months,18.95,274.31,B,B1,2 years,OWN,102363.08,Verified,Fully Paid,y,debt_consolidation
sdv-id-VagSMD,22521.0,28133.0,16223.893333885584, 36 months,15.07,92.09,B,C5,2 years,MORTGAGE,86588.7,Not Verified,Fully Paid,n,other
sdv-id-AHlbob,9891.0,14767.0,8736.161282189929, 60 months,14.49,542.58,D,E1,10+ years,RENT,62509.14,Not Verified,Current,n,credit_card
sdv-id-jEIPKA,26049.0,2167.0,3309.9403647154113, 36 months,16.19,370.23,C,D2,3 years,MORTGAGE,24174.87,Not Verified,Current,n,debt_consolidation
sdv-id-Mnflrg,1421.0,14611.0,7496.515577602027, 60 months,21.53,853.95,D,D1,1 year,MORTGAGE,57357.7,Not Verified,Fully Paid,n,other
sdv-id-tOHara,25958.0,9106.0,13105.740351773866, 60 months,16.57,306.47,C,C3,2 years,MORTGAGE,91809.69,Verified,Fully Paid,n,debt_consolidation
sdv-id-GnuMOB,20100.0,26083.0,9824.602233145164, 36 months,20.27,926.32,B,E2,10+ years,OWN,41899.4,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-kzTHpI,1000.0,30238.0,13135.526242693948, 36 months,15.03,415.95,D,D5,1 year,RENT,91876.02,Verified,Fully Paid,n,debt_consolidation
sdv-id-zTzQzZ,10261.0,17250.0,2501.459126372074, 36 months,30.99,320.11,B,C5,10+ years,MORTGAGE,112097.44,Source Verified,Current,n,debt_consolidation
sdv-id-WukBtd,13261.0,17091.0,22339.564017905734, 36 months,11.99,22.24,F,C5,6 years,MORTGAGE,104081.65,Source Verified,Current,y,credit_card
sdv-id-QIcNIc,19637.0,15869.0,2064.5042250064826, 36 months,12.71,433.02,A,B1,2 years,OWN,22866.15,Source Verified,Current,n,debt_consolidation
sdv-id-AcJJry,3530.0,6803.0,16770.777021029422, 36 months,13.42,250.47,A,E4,2 years,MORTGAGE,137856.92,Not Verified,Charged Off,n,debt_consolidation
sdv-id-LGscfK,1096.0,14385.0,15270.652654421217, 36 months,17.48,307.69,D,E2,10+ years,OWN,107380.51,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-aRHGHQ,18571.0,13998.0,12622.016033436765, 60 months,17.26,394.15,A,C1,2 years,MORTGAGE,51525.74,Source Verified,Charged Off,n,credit_card
sdv-id-nIvBgM,19058.0,8464.0,28257.883586552707, 36 months,7.39,58.95,C,C5,2 years,MORTGAGE,56721.38,Source Verified,In Grace Period,n,debt_consolidation
sdv-id-hLOPbd,9162.0,1000.0,13147.81554744408, 36 months,21.26,652.65,C,A4,10+ years,RENT,64468.55,Source Verified,In Grace Period,n,debt_consolidation
sdv-id-RQPnBA,18405.0,5685.0,14306.431825682297, 36 months,20.07,471.39,E,A4,10+ years,MORTGAGE,72338.88,Source Verified,Charged Off,n,credit_card
sdv-id-eeZFPt,25326.0,21979.0,23614.076308958574, 60 months,11.16,154.73,E,A3,10+ years,RENT,84315.88,Verified,Fully Paid,n,debt_consolidation
sdv-id-qSkQYb,6756.0,9093.0,9716.521915686117, 36 months,27.68,697.8,B,D3,9 years,MORTGAGE,131256.13,Verified,Fully Paid,y,debt_consolidation
sdv-id-DoJJbr,9143.0,1000.0,21484.025583729523, 60 months,27.68,329.67,A,B1,3 years,MORTGAGE,55067.5,Source Verified,Current,y,credit_card
sdv-id-hqGmiU,10449.0,6283.0,10699.6730076962, 36 months,22.48,1138.85,F,B1,4 years,MORTGAGE,57288.45,Not Verified,Charged Off,n,debt_consolidation
sdv-id-caCVNR,16097.0,22681.0,8824.44284342915, 36 months,19.78,288.31,B,D2,2 years,RENT,54047.8,Verified,Charged Off,n,debt_consolidation
sdv-id-LDnonZ,4576.0,15111.0,22533.287239883884, 36 months,18.09,229.42,D,B2,10+ years,OWN,85898.24,Verified,Current,y,debt_consolidation
sdv-id-yZyMZa,8695.0,18182.0,7939.568547472537, 60 months,30.99,31.75,C,A2,2 years,NONE,80272.52,Source Verified,Charged Off,n,debt_consolidation
sdv-id-ZpBgMN,1000.0,16028.0,5125.740702042879, 36 months,16.94,345.86,C,F1,2 years,NONE,258064.41,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-CvXOnm,19802.0,23441.0,13229.924722667154, 36 months,20.5,295.67,C,B4,10+ years,OWN,70451.22,Source Verified,Fully Paid,n,home_improvement
sdv-id-dRdray,8719.0,2899.0,14297.116610024546, 36 months,19.79,449.05,D,E4,10+ years,MORTGAGE,83770.44,Not Verified,Charged Off,n,other
sdv-id-DpsCEB,7310.0,26805.0,12170.31685780293, 36 months,9.78,695.7,B,F1,7 years,RENT,37138.79,Not Verified,Charged Off,n,other
sdv-id-LwGRLx,8590.0,28843.0,12007.283306725565, 36 months,13.59,191.46,E,F4,2 years,MORTGAGE,74259.08,Not Verified,Charged Off,n,debt_consolidation
sdv-id-HqtjOU,26570.0,6537.0,17380.679155324746, 36 months,9.84,1260.2,F,B5,9 years,NONE,35895.67,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-ybBgsA,4177.0,32767.0,10263.806241012782, 60 months,18.22,215.88,B,E3,8 years,OWN,50444.52,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-FZBOQy,17223.0,23573.0,28120.750866009483, 60 months,9.7,141.11,B,C5,8 years,OWN,11433.47,Not Verified,Late (31-120 days),n,credit_card
sdv-id-TDhNcp,18902.0,30440.0,40000.0, 60 months,16.23,275.79,B,C5,2 years,RENT,29205.79,Verified,Charged Off,n,small_business
sdv-id-sHsgUA,7203.0,14239.0,16338.935636513812, 60 months,19.27,632.3,A,B5,8 years,MORTGAGE,66971.53,Verified,Charged Off,n,small_business
sdv-id-CFJVJX,16454.0,17177.0,28623.79345540557, 36 months,18.82,969.76,B,A1,5 years,MORTGAGE,77983.03,Verified,Charged Off,n,debt_consolidation
sdv-id-SjvAUp,5195.0,5065.0,33628.1133272517, 36 months,15.41,445.06,B,B4,10+ years,MORTGAGE,74574.88,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-nhTaQO,7604.0,18619.0,34094.6627078395, 36 months,18.28,196.78,E,C3,10+ years,MORTGAGE,96756.45,Source Verified,Current,y,debt_consolidation
sdv-id-BlXcXX,19631.0,14081.0,40000.0, 60 months,18.79,967.52,B,C5,10+ years,OWN,99857.97,Verified,Charged Off,n,debt_consolidation
sdv-id-hPcOQo,19766.0,3076.0,12992.213788272718, 36 months,27.04,637.23,D,B1,2 years,MORTGAGE,37530.39,Not Verified,Fully Paid,n,home_improvement
sdv-id-bMmLNP,14864.0,27595.0,12984.034132144643, 60 months,17.83,582.4,B,B5,10+ years,RENT,56253.74,Source Verified,Does not meet the credit policy. Status:Charged Off,n,small_business
sdv-id-YBhPgw,5213.0,17509.0,3545.722436149502, 36 months,26.63,182.42,C,A4,10+ years,MORTGAGE,77888.85,Verified,Fully Paid,n,debt_consolidation
sdv-id-qdzpzz,27074.0,6007.0,2487.5028529264882, 36 months,12.29,121.44,E,D1,3 years,RENT,306299.2,Source Verified,Charged Off,n,debt_consolidation
sdv-id-HdZNwA,2771.0,31392.0,8778.37140126717, 36 months,14.9,411.28,D,C4,4 years,OWN,43057.31,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-RLOsNk,2091.0,33851.0,8310.94352834985, 36 months,28.67,204.33,D,C3,9 years,MORTGAGE,28460.78,Verified,Current,n,debt_consolidation
sdv-id-GcStDe,18101.0,1000.0,0.0, 60 months,12.99,80.57,A,B2,3 years,RENT,41779.79,Not Verified,Fully Paid,n,house
sdv-id-cPsGbQ,1000.0,9988.0,5582.318215861253, 36 months,8.0,100.47,A,B4,1 year,RENT,58119.11,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-sbqwus,20804.0,22883.0,18339.712248161057, 36 months,18.53,218.15,A,F1,8 years,RENT,60358.71,Not Verified,Current,n,debt_consolidation
sdv-id-fFoSuv,7468.0,17037.0,19058.288368427777, 36 months,20.74,489.43,E,G1,10+ years,MORTGAGE,129215.01,Verified,Fully Paid,n,debt_consolidation
sdv-id-lYuMPL,17635.0,14335.0,24785.61826854671, 36 months,19.25,74.26,G,B1,2 years,OWN,139543.89,Verified,Charged Off,n,major_purchase
sdv-id-yUQSqP,40000.0,9458.0,13967.323298732848, 36 months,14.68,741.0,C,C1,5 years,RENT,136458.32,Source Verified,Charged Off,n,credit_card
sdv-id-VGZOMI,2176.0,1974.0,15949.805716603943, 36 months,20.73,349.13,E,E3,6 years,MORTGAGE,93035.27,Not Verified,Charged Off,n,credit_card
sdv-id-ijwzSK,18709.0,1000.0,2517.5563377446542, 60 months,8.77,414.04,D,B5,10+ years,MORTGAGE,81821.86,Not Verified,Late (31-120 days),n,debt_consolidation
sdv-id-aifhYf,5850.0,18953.0,37603.56799651787, 60 months,12.78,549.2,C,B2,2 years,NONE,102441.88,Verified,Fully Paid,n,home_improvement
sdv-id-lIgNPO,5245.0,22718.0,14621.755661365509, 36 months,8.54,321.96,E,B5,10+ years,RENT,79031.68,Not Verified,Charged Off,n,credit_card
sdv-id-whQjhD,18582.0,26676.0,9622.962833673255, 36 months,12.55,208.44,A,C5,1 year,OWN,36777.74,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-mrpZas,22022.0,1000.0,13358.646572365153, 60 months,9.83,133.8,D,D1,4 years,MORTGAGE,31121.51,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-FNlNAo,19579.0,23406.0,40000.0, 36 months,27.93,479.59,B,D1,10+ years,OWN,73052.71,Not Verified,Current,n,vacation
sdv-id-SqhYQJ,18903.0,1000.0,9977.505174666394, 36 months,30.99,339.66,D,D1,10+ years,MORTGAGE,35923.11,Verified,Late (31-120 days),n,debt_consolidation
sdv-id-WmZJgM,2274.0,4060.0,28887.821802899693, 60 months,21.68,563.46,D,B4,2 years,MORTGAGE,161166.03,Verified,Charged Off,n,debt_consolidation
sdv-id-sTOwvb,2647.0,22213.0,9427.450613313342, 36 months,11.08,48.61,D,B5,2 years,MORTGAGE,245387.82,Verified,Current,n,debt_consolidation
sdv-id-flrlno,3753.0,16908.0,17430.914122092687, 36 months,12.35,345.1,D,E3,10+ years,OWN,68283.69,Verified,Current,n,debt_consolidation
sdv-id-qSTWeG,4258.0,2938.0,8417.315455682636, 36 months,13.28,22.24,A,C2,10+ years,RENT,70726.61,Verified,Current,y,small_business
sdv-id-mwVMIr,26726.0,2346.0,3113.818509662694, 36 months,23.9,718.02,B,G4,1 year,OWN,16435.44,Source Verified,Current,n,credit_card
sdv-id-OEujpc,14456.0,19436.0,16713.699313353467, 36 months,8.85,77.81,E,B3,2 years,MORTGAGE,21101.51,Verified,Fully Paid,n,credit_card
sdv-id-WjHlYe,33730.0,30978.0,17030.585563047105, 36 months,21.38,1168.06,D,C2,10+ years,RENT,48537.38,Verified,Charged Off,n,debt_consolidation
sdv-id-SWeMoS,6485.0,24877.0,11058.770084180616, 36 months,17.27,375.12,B,A4,7 years,MORTGAGE,54653.46,Not Verified,Current,n,debt_consolidation
sdv-id-RIanAX,1369.0,7094.0,0.0, 60 months,13.46,743.78,E,E4,9 years,RENT,52470.57,Verified,Late (31-120 days),n,debt_consolidation
sdv-id-LmfkPb,9522.0,30527.0,14583.09821268266, 36 months,20.38,521.2,D,A1,10+ years,OWN,130146.4,Verified,Current,n,debt_consolidation
sdv-id-IoHtvi,3820.0,3764.0,34621.5443834859, 36 months,20.91,406.36,B,A4,6 years,MORTGAGE,103245.02,Not Verified,Current,n,home_improvement
sdv-id-uhKFai,17109.0,1000.0,29142.18674225022, 36 months,10.54,22.24,D,C5,2 years,NONE,78802.62,Not Verified,Fully Paid,n,small_business
sdv-id-fzSiJO,6560.0,13735.0,33032.92183085912, 36 months,7.99,1066.29,F,C5,10+ years,MORTGAGE,143561.91,Source Verified,Fully Paid,n,car
sdv-id-VVFLWv,18905.0,13397.0,10167.965024885902, 36 months,11.27,410.26,F,C5,2 years,RENT,195254.05,Verified,Fully Paid,n,other
sdv-id-JCZiOF,7138.0,23081.0,12447.991606377114, 60 months,9.34,792.72,C,B4,4 years,OWN,38253.53,Source Verified,Charged Off,n,debt_consolidation
sdv-id-CwyRml,11651.0,21389.0,20136.311991054557, 36 months,20.59,232.35,C,D3,2 years,MORTGAGE,24051.14,Verified,Fully Paid,n,debt_consolidation
sdv-id-wSkUfQ,9096.0,13132.0,13367.330463066237, 60 months,27.52,456.36,C,B5,2 years,ANY,74330.14,Verified,Current,n,debt_consolidation
sdv-id-tORyeo,8651.0,26236.0,2509.9886925419105, 36 months,17.52,317.67,C,B2,10+ years,MORTGAGE,11433.47,Verified,Current,n,debt_consolidation
sdv-id-aINbXk,16459.0,1000.0,31895.625683776994, 60 months,16.29,915.88,B,F2,2 years,OWN,318592.16,Source Verified,Charged Off,n,small_business
sdv-id-UTFiyH,13871.0,14092.0,25401.044346094135, 36 months,18.62,235.95,G,C3,1 year,OWN,11709.91,Verified,Charged Off,n,major_purchase
sdv-id-PSwgfK,6137.0,15354.0,14188.26298399667, 36 months,13.96,288.33,A,D1,10+ years,RENT,48498.96,Verified,Current,n,debt_consolidation
sdv-id-CMzXOb,31316.0,17314.0,4121.566066788798, 60 months,30.99,393.27,C,G3,9 years,RENT,122674.17,Verified,Charged Off,n,medical
sdv-id-EizzwV,12107.0,28294.0,8881.822462978154, 36 months,15.91,457.54,E,A1,2 years,NONE,82406.95,Not Verified,Charged Off,n,other
sdv-id-ZxXLVQ,13918.0,27552.0,26376.40142832551, 36 months,11.91,414.6,C,B1,8 years,MORTGAGE,25257.96,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-gpBYql,21609.0,21744.0,13844.103382105966, 36 months,14.23,73.65,E,C4,10+ years,MORTGAGE,52284.86,Verified,Current,y,credit_card
sdv-id-FiZfNe,15563.0,6741.0,8163.696817190643, 36 months,12.43,181.97,C,G1,1 year,OWN,46255.24,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-AqGGHC,18037.0,18521.0,19201.832096394246, 36 months,20.96,91.42,C,F1,10+ years,MORTGAGE,81520.37,Not Verified,Late (31-120 days),n,debt_consolidation
sdv-id-Tdvfsy,16449.0,15330.0,8233.08173615482, 60 months,21.27,272.97,B,F2,2 years,MORTGAGE,88258.45,Source Verified,Fully Paid,n,vacation
sdv-id-PHFHer,18604.0,7015.0,12897.726911360744, 36 months,13.03,408.72,A,A2,10+ years,MORTGAGE,108228.98,Source Verified,Current,n,debt_consolidation
sdv-id-dMqNBp,31291.0,15541.0,22334.236657116006, 36 months,10.02,559.0,C,C1,8 years,ANY,53983.08,Not Verified,Charged Off,n,home_improvement
sdv-id-ZFQZjG,20926.0,6640.0,31991.56111063363, 36 months,18.86,195.68,F,E5,10+ years,MORTGAGE,90405.19,Source Verified,Current,n,debt_consolidation
sdv-id-qiJZcY,28444.0,9950.0,6018.581070905734, 60 months,18.17,404.37,D,A3,10+ years,MORTGAGE,17479.98,Not Verified,Fully Paid,n,home_improvement
sdv-id-cQwlDf,16956.0,1000.0,32433.44944255919, 36 months,18.7,214.24,B,F3,10+ years,OWN,130429.13,Source Verified,Charged Off,n,debt_consolidation
sdv-id-agQXMO,15193.0,17143.0,27697.248024219938, 36 months,30.99,200.86,F,C2,9 years,OWN,219098.5,Source Verified,Charged Off,n,other
sdv-id-QTBIDr,21752.0,8014.0,7366.005297330065, 36 months,21.13,582.88,C,G2,< 1 year,RENT,57242.37,Source Verified,Fully Paid,n,credit_card
sdv-id-hwoGNr,19417.0,29779.0,17017.447463986544, 36 months,15.78,1029.94,B,D1,1 year,MORTGAGE,28735.56,Source Verified,Does not meet the credit policy. Status:Fully Paid,n,car
sdv-id-fBARFR,21393.0,24316.0,16416.30661785518, 36 months,10.66,518.1,B,B4,4 years,MORTGAGE,58753.91,Source Verified,Current,n,debt_consolidation
sdv-id-PUqfHu,12457.0,10717.0,27718.09884403107, 60 months,11.78,188.2,C,C3,5 years,OWN,11433.47,Verified,Charged Off,n,credit_card
sdv-id-ouNtmo,10889.0,17028.0,18169.19202287689, 60 months,12.51,104.77,B,A4,2 years,MORTGAGE,22634.92,Not Verified,Late (16-30 days),n,other
sdv-id-oxrpIN,16898.0,17719.0,14191.530873684282, 60 months,21.12,282.6,B,A4,2 years,RENT,48872.11,Not Verified,Fully Paid,n,major_purchase
sdv-id-LHRBlv,20267.0,16288.0,21993.902440232792, 36 months,16.05,351.98,A,E5,3 years,RENT,95980.4,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-OREDcz,19309.0,14410.0,13537.295473521985, 36 months,22.95,52.78,D,B1,2 years,OWN,39193.57,Source Verified,Does not meet the credit policy. Status:Charged Off,n,home_improvement
sdv-id-abHfZD,4514.0,30876.0,209.02212055449672, 60 months,16.12,531.76,E,D3,4 years,OWN,30466.04,Verified,Late (31-120 days),n,debt_consolidation
sdv-id-WiUfWG,14206.0,1000.0,7945.906958275257, 36 months,25.12,936.65,D,A4,1 year,MORTGAGE,11433.47,Not Verified,Fully Paid,n,credit_card
sdv-id-jOxPLA,5615.0,17925.0,14155.193308421658, 36 months,13.73,516.36,C,C2,10+ years,MORTGAGE,168774.07,Verified,Late (31-120 days),n,debt_consolidation
sdv-id-jvtIIv,1000.0,19097.0,40000.0, 36 months,10.37,22.24,B,A2,2 years,MORTGAGE,74450.39,Verified,Current,n,debt_consolidation
sdv-id-foJRRH,10177.0,4944.0,13087.8384576875, 36 months,14.12,290.74,E,B2,1 year,RENT,41504.45,Source Verified,Current,n,credit_card
sdv-id-hJvUyu,8654.0,22609.0,15226.884256400203, 36 months,18.32,82.08,C,E4,1 year,OWN,97088.59,Source Verified,Charged Off,n,debt_consolidation
sdv-id-XeHNWV,14738.0,22917.0,8034.154130828094, 36 months,12.33,64.42,D,B1,1 year,RENT,49248.62,Verified,Fully Paid,n,debt_consolidation
sdv-id-IpIGNM,6600.0,9281.0,12149.070965578825, 60 months,15.96,649.16,C,D3,8 years,MORTGAGE,93001.3,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-wEglLB,2525.0,18471.0,12551.440988211434, 60 months,9.66,298.72,B,F5,10+ years,RENT,12433.23,Not Verified,Charged Off,n,debt_consolidation
sdv-id-kbqDwl,16433.0,13999.0,14003.589573842717, 36 months,19.97,349.47,B,D3,2 years,RENT,73976.18,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-xiNLmT,18099.0,8125.0,6699.708376966227, 60 months,19.85,288.69,F,C3,5 years,OWN,61407.69,Not Verified,Fully Paid,n,medical
sdv-id-xiBdjp,18209.0,12333.0,40000.0, 60 months,13.3,207.32,B,B1,6 years,MORTGAGE,51479.83,Source Verified,Current,n,debt_consolidation
sdv-id-IOPAMY,7124.0,14241.0,14943.19950642547, 60 months,9.35,244.12,A,E3,10+ years,MORTGAGE,97913.99,Not Verified,Fully Paid,n,home_improvement
sdv-id-QStQya,19237.0,4779.0,2980.094754893263, 60 months,14.49,882.46,A,B3,3 years,ANY,54267.2,Verified,Late (31-120 days),y,other
sdv-id-FEQtlU,18232.0,2120.0,167.07897310624412, 36 months,15.73,753.87,A,C2,1 year,OWN,55765.87,Verified,Charged Off,n,small_business
sdv-id-NDjSoO,5205.0,2372.0,23050.55664551669, 36 months,17.37,398.89,A,C5,2 years,MORTGAGE,41866.57,Source Verified,Current,y,debt_consolidation
sdv-id-MEHimG,26249.0,8964.0,13385.592166006083, 60 months,17.92,231.28,C,B4,3 years,RENT,57869.65,Source Verified,Fully Paid,n,credit_card
sdv-id-IUWaWb,3304.0,13914.0,4672.07019730268, 60 months,21.15,229.09,C,B5,6 years,RENT,62707.45,Source Verified,Fully Paid,n,home_improvement
sdv-id-IqfZgH,3610.0,21878.0,2157.629680198796, 60 months,18.07,307.32,E,D2,8 years,RENT,116950.0,Not Verified,Charged Off,n,debt_consolidation
sdv-id-JWyGqk,14508.0,18588.0,12902.421491205841, 36 months,19.08,572.83,C,A4,6 years,MORTGAGE,109262.47,Source Verified,Current,n,car
